user_id,num_product_views,avg_view_time,click_through_rate,avg_cart_value,purchase_frequency,num_categories_browsed,used_discount,membership_status,device_type,referral_channel,days_since_last_login
USER09160,26,63.3,0.22,67.85,1.02,2,1,Free,Desktop,Social,45
USER09161,21,50.12,0.17,51.15,0.07,6,1,Gold,Mobile,Ads,26
USER09162,10,20.95,0.37,61.03,0.33,6,0,Platinum,Mobile,Direct,85
USER09163,23,88.05,0.23,121.35,0.65,5,0,Gold,Mobile,Ads,26
USER09164,20,57.99,0.64,114.58,4.16,5,0,Free,Mobile,Social,18
USER09165,16,60.55,0.2,74.15,2.14,9,0,Free,Tablet,Direct,46
USER09166,22,70.7,0.37,121.82,1.38,3,1,Gold,Desktop,Direct,52
USER09167,17,12.2,0.55,107.18,0.87,4,0,Free,Mobile,Social,17
USER09168,12,26.77,0.2,60.97,0.89,4,1,Platinum,Desktop,Ads,89
USER09169,9,61.46,0.36,55.39,1.59,3,1,Gold,Mobile,Social,58
USER09170,17,28.79,0.16,47.38,1.91,6,1,Free,Mobile,Email,52
USER09171,15,39.5,0.42,68.72,0.97,3,0,Free,Mobile,Ads,26
USER09172,9,43.45,0.23,98.63,2.4,4,1,Silver,Desktop,Social,64
USER09173,17,19.45,0.43,59.35,1.11,6,0,Free,Desktop,Social,33
USER09174,16,37.78,0.24,46.65,1.08,5,0,Silver,Mobile,Direct,7
USER09175,16,63.29,0.41,121.57,1.57,6,0,Silver,Mobile,Direct,16
USER09176,10,59.59,0.11,90.78,2.37,4,0,Silver,Desktop,Email,32
USER09177,10,67.26,0.11,73.5,1.36,2,0,Free,Mobile,Email,88
USER09178,19,65.2,0.28,9.83,3.84,1,0,Free,Desktop,Social,14
USER09179,16,53.12,0.45,99.16,3.14,4,1,Free,Mobile,Email,5
USER09180,14,51.53,0.4,37.99,2.2,2,1,Gold,Mobile,Ads,72
USER09181,18,50.07,0.12,80.75,0.93,3,0,Gold,Desktop,Direct,38
USER09182,14,32.46,0.33,99.24,1.42,4,0,Silver,Tablet,Email,6
USER09183,15,24.4,0.52,108.77,1.06,5,0,Free,Mobile,Direct,50
USER09184,7,31.21,0.36,46.53,0.01,5,1,Silver,Mobile,Social,86
USER09185,19,38.48,0.15,107.28,1.63,2,0,Free,Tablet,Direct,67
USER09186,13,31.88,0.18,78.86,3.71,2,0,Free,Mobile,Social,61
USER09187,13,53.28,0.03,87.69,1.1,5,0,Silver,Desktop,Direct,46
USER09188,13,49.04,0.31,39.76,0.28,2,0,Free,Tablet,Social,45
USER09189,14,51.19,0.31,27.45,0.92,2,0,Platinum,Mobile,Direct,79
USER09190,18,52.03,0.16,132.43,0.0,2,0,Platinum,Desktop,Direct,81
USER09191,19,68.91,0.31,124.95,2.02,2,1,Free,Desktop,Direct,20
USER09192,12,44.83,0.35,17.24,1.66,6,0,Free,Mobile,Email,32
USER09193,11,65.17,0.23,100.4,1.58,5,0,Silver,Desktop,Email,83
USER09194,10,55.33,0.26,61.38,0.85,4,0,Gold,Tablet,Ads,25
USER09195,16,67.59,0.63,105.74,0.75,2,1,Silver,Mobile,Direct,58
USER09196,20,77.29,0.3,28.82,0.48,4,1,Free,Desktop,Email,83
USER09197,22,56.53,0.28,69.54,3.72,3,0,Platinum,Mobile,Social,4
USER09198,15,47.08,0.49,89.61,0.69,3,0,Silver,Mobile,Email,57
USER09199,18,46.95,0.1,21.33,1.21,5,0,Free,Mobile,Social,60
USER09200,19,35.6,0.39,34.41,0.92,6,0,Silver,Mobile,Ads,54
USER09201,14,34.92,0.26,64.92,1.62,4,0,Silver,Mobile,Social,59
USER09202,15,63.04,0.38,37.24,6.0,3,0,Free,Desktop,Email,80
USER09203,14,25.73,0.13,72.05,1.3,6,1,Free,Desktop,Direct,6
USER09204,15,77.3,0.08,68.64,0.78,4,0,Platinum,Mobile,Ads,77
USER09205,15,41.97,0.62,89.44,1.4,2,0,Silver,Desktop,Ads,82
USER09206,17,102.24,0.18,92.28,0.05,2,0,Platinum,Desktop,Direct,33
USER09207,13,31.14,0.51,58.84,3.52,7,1,Free,Mobile,Email,21
USER09208,10,50.0,0.18,101.18,0.28,7,1,Free,Mobile,Email,76
USER09209,16,37.96,0.3,38.82,1.17,7,0,Free,Mobile,Email,5
USER09210,15,29.14,0.12,46.15,0.72,4,0,Silver,Mobile,Email,60
USER09211,14,66.28,0.27,0.05,2.85,3,1,Free,Mobile,Social,6
USER09212,14,22.89,0.33,68.93,4.94,2,0,Silver,Mobile,Ads,58
USER09213,7,31.48,0.56,115.8,0.1,3,0,Gold,Mobile,Ads,79
USER09214,9,56.73,0.19,75.32,0.35,4,0,Silver,Mobile,Direct,88
USER09215,21,59.9,0.28,46.01,2.84,6,1,Free,Mobile,Ads,10
USER09216,18,17.16,0.71,10.46,0.91,7,1,Silver,Tablet,Email,78
USER09217,14,56.63,0.26,19.14,1.5,3,0,Gold,Mobile,Direct,87
USER09218,10,47.58,0.64,61.45,0.7,7,0,Free,Mobile,Ads,48
USER09219,20,26.65,0.23,62.61,1.15,3,0,Free,Mobile,Social,47
USER09220,15,29.22,0.6,91.77,0.47,4,0,Platinum,Mobile,Email,39
USER09221,19,4.33,0.17,114.11,1.34,6,0,Free,Mobile,Email,33
USER09222,18,79.35,0.09,85.67,0.85,6,0,Free,Mobile,Ads,54
USER09223,17,65.31,0.06,58.0,1.72,7,1,Silver,Mobile,Email,65
USER09224,12,19.22,0.18,93.4,1.41,3,0,Free,Mobile,Email,28
USER09225,19,60.98,0.4,91.01,0.22,2,0,Free,Desktop,Email,25
USER09226,11,33.52,0.1,107.68,0.32,6,0,Free,Mobile,Ads,38
USER09227,18,63.3,0.09,48.16,0.04,3,0,Gold,Mobile,Ads,48
USER09228,20,35.08,0.07,90.84,0.67,4,0,Platinum,Mobile,Email,47
USER09229,14,37.73,0.66,93.08,0.48,2,1,Silver,Desktop,Ads,12
USER09230,20,39.23,0.5,68.33,0.13,3,1,Gold,Desktop,Ads,28
USER09231,13,31.85,0.12,34.42,1.7,2,0,Free,Mobile,Email,5
USER09232,13,72.99,0.08,76.34,1.89,8,0,Platinum,Desktop,Social,65
USER09233,14,62.97,0.15,52.19,1.63,5,0,Silver,Desktop,Email,29
USER09234,12,47.2,0.39,101.99,0.4,3,1,Free,Mobile,Ads,31
USER09235,14,65.49,0.47,71.13,1.48,6,1,Silver,Tablet,Direct,31
USER09236,18,12.46,0.34,75.7,0.72,3,1,Free,Tablet,Social,43
USER09237,22,20.43,0.16,63.82,0.02,7,0,Platinum,Desktop,Social,21
USER09238,18,54.49,0.22,67.01,5.14,1,1,Free,Mobile,Ads,26
USER09239,19,59.71,0.09,126.51,1.9,4,1,Free,Desktop,Social,37
USER09240,8,50.59,0.26,92.45,0.41,7,1,Silver,Desktop,Social,29
USER09241,16,7.35,0.26,33.39,0.56,7,1,Free,Mobile,Direct,24
USER09242,6,23.75,0.35,73.69,3.43,7,0,Platinum,Desktop,Email,32
USER09243,15,53.33,0.08,32.71,0.44,3,1,Free,Desktop,Email,78
USER09244,11,93.53,0.05,125.64,0.15,4,1,Free,Mobile,Social,14
USER09245,16,69.36,0.15,114.81,2.76,1,0,Gold,Desktop,Ads,69
USER09246,15,76.55,0.28,125.71,1.79,4,1,Free,Mobile,Direct,12
USER09247,22,51.79,0.22,21.9,1.17,4,1,Silver,Mobile,Ads,67
USER09248,9,51.65,0.05,41.64,1.21,1,0,Gold,Mobile,Ads,73
USER09249,16,24.33,0.46,49.63,1.75,4,0,Silver,Mobile,Direct,58
USER09250,13,64.04,0.34,44.36,3.63,5,1,Platinum,Mobile,Email,27
USER09251,12,43.54,0.17,45.43,2.59,5,0,Gold,Mobile,Email,75
USER09252,9,58.85,0.39,48.33,0.4,5,1,Free,Mobile,Social,36
USER09253,20,45.61,0.18,66.62,1.55,4,0,Free,Mobile,Ads,0
USER09254,21,50.58,0.48,87.86,1.67,3,0,Gold,Desktop,Social,62
USER09255,20,43.25,0.21,92.53,2.59,7,0,Silver,Mobile,Social,63
USER09256,13,49.49,0.38,106.29,3.63,3,0,Silver,Desktop,Email,38
USER09257,11,65.0,0.34,85.02,0.09,4,0,Free,Desktop,Ads,24
USER09258,15,19.68,0.21,85.05,0.15,1,1,Free,Mobile,Email,58
USER09259,14,15.14,0.4,113.6,0.15,3,0,Free,Mobile,Ads,33
USER09260,14,53.52,0.49,99.38,1.77,2,0,Platinum,Tablet,Direct,60
USER09261,13,73.81,0.3,84.54,3.95,4,0,Free,Mobile,Email,84
USER09262,26,78.85,0.2,18.94,1.31,3,0,Silver,Desktop,Direct,24
USER09263,17,20.51,0.51,120.79,1.26,7,0,Free,Tablet,Email,64
USER09264,12,36.94,0.34,23.06,2.75,2,1,Silver,Desktop,Direct,28
USER09265,12,15.42,0.24,52.33,7.29,4,0,Gold,Mobile,Email,47
USER09266,17,33.99,0.05,4.5,4.27,1,1,Silver,Mobile,Direct,11
USER09267,18,67.46,0.17,130.63,1.4,7,0,Free,Mobile,Social,56
USER09268,16,44.74,0.17,56.14,8.98,7,1,Free,Desktop,Email,28
USER09269,21,37.52,0.28,77.15,1.93,4,0,Free,Mobile,Ads,49
USER09270,15,55.9,0.34,23.39,1.81,3,1,Platinum,Mobile,Ads,52
USER09271,13,29.1,0.36,81.12,0.15,4,0,Free,Desktop,Social,57
USER09272,15,76.86,0.24,108.42,0.53,3,1,Free,Desktop,Direct,30
USER09273,11,45.15,0.44,48.79,1.31,4,0,Platinum,Mobile,Email,5
USER09274,15,36.96,0.28,74.5,1.79,2,0,Gold,Mobile,Social,37
USER09275,12,56.74,0.09,84.91,0.34,3,1,Gold,Mobile,Email,48
USER09276,10,63.79,0.26,39.82,2.48,0,1,Free,Mobile,Direct,9
USER09277,24,76.92,0.22,98.7,3.13,7,1,Silver,Mobile,Social,52
USER09278,18,40.8,0.37,47.49,2.86,5,0,Gold,Mobile,Email,47
USER09279,16,66.72,0.42,78.71,1.16,2,0,Silver,Mobile,Direct,20
USER09280,14,47.02,0.65,70.56,0.62,5,1,Free,Mobile,Ads,36
USER09281,11,32.77,0.3,110.12,2.77,3,0,Silver,Mobile,Ads,39
USER09282,14,29.46,0.1,81.53,2.03,0,0,Silver,Mobile,Ads,23
USER09283,19,23.06,0.12,7.46,0.06,3,1,Free,Desktop,Ads,48
USER09284,13,30.17,0.19,77.62,1.04,4,1,Silver,Mobile,Email,47
USER09285,13,67.31,0.12,78.91,2.6,8,0,Silver,Mobile,Email,78
USER09286,14,59.13,0.46,88.26,1.26,4,1,Free,Desktop,Direct,1
USER09287,15,20.18,0.28,57.82,0.47,4,0,Silver,Mobile,Social,34
USER09288,14,10.07,0.34,28.92,0.02,6,1,Free,Mobile,Social,64
USER09289,24,22.75,0.26,27.98,0.39,4,1,Free,Mobile,Ads,48
USER09290,12,29.47,0.5,67.52,1.42,6,0,Silver,Tablet,Email,74
USER09291,10,38.93,0.34,122.8,0.44,4,0,Gold,Mobile,Direct,65
USER09292,18,68.46,0.38,72.59,0.02,7,0,Free,Mobile,Email,45
USER09293,15,34.05,0.47,70.93,0.11,4,0,Free,Mobile,Email,74
USER09294,21,78.61,0.41,81.24,0.72,3,1,Free,Mobile,Social,41
USER09295,14,11.4,0.09,101.79,0.94,6,0,Silver,Mobile,Email,25
USER09296,15,38.03,0.19,62.44,2.13,2,0,Platinum,Desktop,Direct,68
USER09297,12,60.71,0.09,98.35,1.17,2,0,Free,Mobile,Ads,22
USER09298,19,61.94,0.07,105.81,2.26,3,1,Gold,Mobile,Ads,28
USER09299,14,38.29,0.44,95.4,0.24,4,1,Free,Desktop,Ads,77
USER09300,16,65.04,0.45,107.25,0.65,10,1,Free,Mobile,Social,47
USER09301,15,61.24,0.38,131.39,1.09,2,0,Free,Desktop,Ads,89
USER09302,15,31.36,0.14,72.1,0.02,2,0,Silver,Mobile,Direct,37
USER09303,15,51.3,0.14,60.03,4.86,4,1,Gold,Tablet,Direct,34
USER09304,12,59.07,0.17,32.41,3.84,6,0,Free,Desktop,Ads,47
USER09305,20,32.79,0.63,84.38,1.64,4,1,Silver,Mobile,Social,67
USER09306,16,78.89,0.05,72.1,0.36,4,0,Gold,Desktop,Ads,32
USER09307,11,28.29,0.07,98.44,0.22,5,1,Silver,Tablet,Social,32
USER09308,13,47.88,0.13,68.22,3.29,5,0,Free,Mobile,Ads,89
USER09309,17,20.0,0.23,43.45,0.51,4,0,Silver,Mobile,Email,48
USER09310,18,47.07,0.38,72.67,0.71,5,0,Gold,Mobile,Ads,45
USER09311,21,23.66,0.44,20.85,0.76,3,0,Free,Tablet,Social,62
USER09312,20,39.12,0.41,71.87,0.36,3,1,Silver,Mobile,Social,88
USER09313,23,13.27,0.6,55.25,1.93,7,1,Free,Desktop,Email,35
USER09314,8,61.0,0.4,112.1,1.28,5,1,Silver,Desktop,Direct,60
USER09315,15,52.13,0.47,114.55,3.29,8,0,Free,Mobile,Direct,14
USER09316,19,66.75,0.16,74.88,0.37,4,0,Silver,Desktop,Ads,53
USER09317,13,38.04,0.11,17.85,0.62,3,1,Free,Desktop,Email,3
USER09318,17,67.68,0.19,41.89,1.02,3,0,Free,Mobile,Ads,35
USER09319,12,45.79,0.63,74.72,0.96,1,1,Free,Mobile,Email,63
USER09320,13,47.26,0.26,48.36,6.0,4,1,Silver,Desktop,Social,9
USER09321,14,87.28,0.39,66.07,1.36,5,0,Free,Tablet,Email,69
USER09322,13,35.31,0.39,124.65,0.79,4,0,Silver,Mobile,Email,1
USER09323,21,69.55,0.37,60.94,0.5,6,0,Silver,Desktop,Email,78
USER09324,14,54.59,0.25,76.26,1.29,2,0,Silver,Mobile,Ads,89
USER09325,14,33.56,0.15,83.54,1.19,4,0,Platinum,Mobile,Direct,58
USER09326,15,18.69,0.33,46.04,1.06,3,1,Free,Mobile,Ads,82
USER09327,13,24.34,0.31,55.16,4.32,5,0,Silver,Desktop,Direct,1
USER09328,10,67.61,0.2,66.69,1.05,5,0,Silver,Mobile,Direct,30
USER09329,22,79.69,0.12,78.61,0.39,9,0,Silver,Mobile,Email,37
USER09330,19,46.83,0.07,101.35,0.25,7,1,Free,Mobile,Direct,13
USER09331,21,47.88,0.38,41.78,3.61,6,1,Free,Mobile,Email,10
USER09332,8,60.53,0.14,75.34,9.2,5,0,Free,Desktop,Email,23
USER09333,13,46.47,0.16,-14.15,1.35,3,0,Free,Desktop,Direct,14
USER09334,13,66.99,0.51,72.94,1.95,10,0,Silver,Mobile,Direct,10
USER09335,12,50.83,0.03,85.28,0.82,4,0,Free,Mobile,Email,61
USER09336,12,47.71,0.05,79.6,2.97,11,1,Free,Desktop,Ads,22
USER09337,20,31.02,0.29,134.34,0.64,2,0,Silver,Desktop,Email,89
USER09338,20,26.09,0.65,55.43,0.03,2,1,Gold,Mobile,Email,55
USER09339,11,-18.18,0.61,64.5,0.06,4,1,Free,Mobile,Social,89
USER09340,16,69.68,0.05,68.47,2.62,6,0,Silver,Tablet,Social,30
USER09341,17,42.07,0.25,90.37,0.82,8,1,Silver,Mobile,Direct,38
USER09342,17,36.99,0.15,128.1,5.15,4,0,Free,Mobile,Direct,85
USER09343,14,5.97,0.24,107.35,0.81,0,1,Silver,Mobile,Ads,84
USER09344,17,32.2,0.43,59.81,4.38,4,1,Silver,Mobile,Ads,17
USER09345,19,29.57,0.29,27.57,0.95,5,0,Platinum,Mobile,Ads,43
USER09346,17,29.1,0.13,102.81,1.92,2,0,Free,Mobile,Social,20
USER09347,10,51.66,0.28,81.02,0.52,5,0,Platinum,Mobile,Social,26
USER09348,10,47.44,0.68,97.25,1.19,5,0,Free,Mobile,Direct,12
USER09349,14,17.77,0.15,34.67,0.59,5,0,Free,Mobile,Direct,28
USER09350,11,19.04,0.23,53.73,1.69,2,1,Free,Mobile,Social,84
USER09351,13,19.01,0.28,46.56,0.39,2,0,Platinum,Mobile,Social,38
USER09352,18,81.21,0.19,97.24,0.66,1,0,Free,Mobile,Direct,33
USER09353,13,74.85,0.6,12.53,1.51,3,0,Free,Mobile,Social,31
USER09354,13,27.95,0.32,33.5,0.54,4,0,Free,Mobile,Email,79
USER09355,13,5.47,0.22,82.72,0.49,4,1,Silver,Mobile,Direct,58
USER09356,16,47.56,0.09,16.32,0.72,8,0,Free,Desktop,Ads,23
USER09357,13,45.94,0.19,83.19,1.46,4,0,Free,Mobile,Social,26
USER09358,14,51.34,0.42,58.08,0.61,2,0,Free,Mobile,Direct,31
USER09359,15,59.83,0.18,-4.98,0.86,1,1,Silver,Mobile,Direct,27
USER09360,13,54.03,0.1,107.35,0.03,4,0,Silver,Mobile,Direct,38
USER09361,17,22.67,0.17,15.41,1.81,2,0,Silver,Desktop,Direct,36
USER09362,13,50.88,0.2,91.85,2.51,4,0,Free,Mobile,Social,40
USER09363,20,62.08,0.09,104.88,2.63,2,0,Free,Mobile,Direct,33
USER09364,18,30.52,0.4,84.24,1.2,3,0,Silver,Mobile,Direct,26
USER09365,14,51.0,0.43,104.27,0.83,5,1,Free,Tablet,Ads,60
USER09366,14,33.94,0.18,29.44,0.31,4,0,Free,Mobile,Email,47
USER09367,12,84.92,0.36,51.92,1.6,3,1,Platinum,Mobile,Direct,54
USER09368,13,18.46,0.06,111.84,1.29,3,0,Gold,Mobile,Social,86
USER09369,19,68.12,0.18,119.57,0.84,3,1,Free,Desktop,Email,67
USER09370,21,11.58,0.56,138.99,1.43,4,1,Silver,Desktop,Direct,73
USER09371,13,80.86,0.47,58.34,4.63,7,0,Free,Mobile,Social,58
USER09372,13,22.17,0.26,74.47,0.22,1,0,Silver,Mobile,Direct,69
USER09373,19,48.79,0.45,101.52,5.01,4,1,Gold,Mobile,Social,59
USER09374,16,12.42,0.3,65.01,1.27,2,0,Silver,Mobile,Email,13
USER09375,11,18.0,0.24,10.76,2.68,5,0,Free,Desktop,Direct,8
USER09376,17,62.95,0.3,97.31,7.61,0,0,Free,Desktop,Direct,2
USER09377,19,65.56,0.03,70.29,3.96,5,0,Free,Mobile,Social,33
USER09378,10,49.79,0.42,87.19,0.76,2,0,Free,Mobile,Social,29
USER09379,9,59.82,0.33,99.82,0.92,2,1,Silver,Mobile,Ads,35
USER09380,13,65.9,0.17,96.15,1.4,8,0,Free,Desktop,Email,83
USER09381,19,31.32,0.36,87.84,1.52,6,1,Gold,Mobile,Ads,24
USER09382,18,17.02,0.16,82.34,0.39,6,0,Gold,Desktop,Social,41
USER09383,13,44.73,0.39,94.13,4.43,7,0,Silver,Mobile,Email,46
USER09384,17,33.46,0.11,43.75,2.64,6,0,Gold,Desktop,Social,77
USER09385,16,52.77,0.22,64.89,0.21,7,0,Silver,Desktop,Ads,87
USER09386,14,55.96,0.09,52.81,7.12,4,1,Silver,Desktop,Email,19
USER09387,13,31.37,0.24,69.61,8.3,0,1,Silver,Desktop,Direct,1
USER09388,16,59.08,0.48,67.47,0.66,4,1,Silver,Tablet,Email,25
USER09389,19,58.08,0.06,21.69,2.83,0,1,Free,Mobile,Social,59
USER09390,17,59.47,0.4,54.53,0.45,4,0,Silver,Mobile,Direct,75
USER09391,11,36.84,0.21,106.35,0.26,4,1,Free,Mobile,Ads,45
USER09392,16,60.6,0.2,64.38,2.89,4,0,Silver,Desktop,Social,33
USER09393,9,55.4,0.41,78.63,1.24,5,1,Free,Desktop,Email,69
USER09394,13,57.8,0.46,138.02,0.1,2,0,Silver,Mobile,Ads,5
USER09395,15,78.56,0.12,86.33,2.68,5,1,Gold,Desktop,Email,80
USER09396,16,51.56,0.51,122.9,0.73,5,1,Free,Tablet,Social,74
USER09397,9,32.86,0.38,83.37,0.28,5,0,Platinum,Desktop,Email,72
USER09398,12,22.79,0.35,62.56,1.12,3,1,Gold,Mobile,Social,51
USER09399,15,67.56,0.18,63.94,0.95,4,1,Silver,Desktop,Direct,16
USER09400,12,52.15,0.56,87.34,2.44,9,1,Silver,Tablet,Email,1
USER09401,18,78.4,0.22,81.19,0.98,4,0,Silver,Mobile,Social,51
USER09402,14,4.41,0.05,112.44,1.64,7,0,Gold,Mobile,Direct,72
USER09403,15,63.21,0.28,148.38,0.66,4,1,Free,Desktop,Direct,45
USER09404,12,39.78,0.47,104.98,0.17,6,1,Free,Mobile,Direct,75
USER09405,9,37.93,0.14,80.62,0.07,3,0,Silver,Mobile,Email,40
USER09406,16,29.7,0.4,92.09,0.58,4,0,Gold,Mobile,Social,15
USER09407,12,62.99,0.19,92.0,1.66,3,0,Gold,Desktop,Direct,64
USER09408,13,57.27,0.16,83.01,0.02,4,0,Free,Mobile,Ads,45
USER09409,16,22.15,0.51,62.87,0.43,6,1,Silver,Mobile,Email,45
USER09410,20,48.3,0.37,60.16,0.25,4,1,Free,Mobile,Direct,80
USER09411,15,59.12,0.28,85.82,0.93,2,1,Silver,Tablet,Direct,53
USER09412,15,48.56,0.18,47.23,2.06,3,0,Silver,Mobile,Direct,0
USER09413,16,67.16,0.31,73.03,1.21,1,1,Free,Mobile,Email,2
USER09414,17,39.2,0.68,124.7,1.41,3,1,Free,Desktop,Social,12
USER09415,16,-0.09,0.44,38.7,4.38,5,1,Free,Mobile,Email,59
USER09416,14,48.73,0.2,61.85,0.92,2,1,Free,Mobile,Email,16
USER09417,20,48.61,0.19,64.93,2.52,2,0,Silver,Mobile,Ads,4
USER09418,11,51.22,0.13,107.36,0.63,4,1,Free,Desktop,Direct,80
USER09419,17,67.14,0.47,88.7,1.45,6,0,Silver,Mobile,Email,50
USER09420,12,5.95,0.21,101.05,2.19,2,0,Free,Mobile,Direct,9
USER09421,12,40.23,0.41,109.68,2.63,4,0,Free,Mobile,Email,15
USER09422,16,26.55,0.24,149.86,0.38,4,0,Gold,Mobile,Social,48
USER09423,8,20.84,0.01,19.21,0.44,3,1,Free,Tablet,Email,12
USER09424,18,43.55,0.06,166.36,0.71,4,0,Silver,Mobile,Ads,58
USER09425,11,59.04,0.13,112.15,0.43,6,0,Free,Desktop,Ads,20
USER09426,12,51.02,0.19,147.0,1.16,6,0,Gold,Mobile,Social,83
USER09427,13,31.25,0.59,64.76,2.47,6,1,Free,Tablet,Email,76
USER09428,11,42.09,0.31,81.18,0.25,3,1,Free,Mobile,Email,41
USER09429,14,63.6,0.25,45.85,0.78,5,0,Silver,Desktop,Direct,30
USER09430,12,58.66,0.38,28.98,1.95,5,0,Free,Desktop,Social,61
USER09431,17,33.94,0.51,76.52,1.82,7,0,Free,Desktop,Email,77
USER09432,16,32.65,0.41,64.46,0.41,2,1,Free,Mobile,Social,74
USER09433,13,10.67,0.2,68.82,1.62,6,0,Free,Mobile,Ads,52
USER09434,14,36.41,0.1,51.53,5.1,4,0,Free,Mobile,Social,34
USER09435,20,10.28,0.23,88.71,1.48,3,0,Free,Mobile,Direct,19
USER09436,11,86.34,0.24,83.38,0.59,3,0,Silver,Desktop,Social,77
USER09437,12,27.9,0.23,81.21,1.09,5,0,Free,Desktop,Social,33
USER09438,13,67.18,0.22,50.93,0.62,2,1,Platinum,Mobile,Direct,36
USER09439,20,81.36,0.36,49.0,1.14,1,0,Free,Desktop,Email,8
USER09440,14,49.32,0.15,78.4,2.76,2,0,Platinum,Desktop,Social,18
USER09441,24,43.0,0.25,43.62,0.22,1,1,Gold,Desktop,Ads,11
USER09442,24,18.55,0.31,85.4,0.8,4,0,Free,Mobile,Ads,39
USER09443,10,34.91,0.39,41.67,1.51,6,0,Silver,Mobile,Ads,49
USER09444,8,77.08,0.14,109.57,0.94,4,0,Silver,Desktop,Social,59
USER09445,14,52.03,0.29,56.37,2.28,2,0,Free,Desktop,Ads,23
USER09446,13,45.57,0.42,121.36,0.26,1,0,Gold,Mobile,Direct,82
USER09447,11,71.24,0.11,93.38,3.11,2,0,Gold,Tablet,Email,32
USER09448,14,58.93,0.57,51.19,5.74,4,0,Platinum,Desktop,Social,7
USER09449,10,42.04,0.64,86.31,0.67,4,0,Free,Tablet,Ads,30
USER09450,15,49.33,0.1,112.8,0.18,3,1,Silver,Desktop,Ads,65
USER09451,15,29.64,0.2,54.52,6.59,6,0,Gold,Mobile,Social,3
USER09452,17,33.78,0.34,60.48,0.65,5,0,Free,Mobile,Email,34
USER09453,18,40.87,0.03,84.99,1.02,2,0,Free,Desktop,Direct,30
USER09454,17,56.15,0.52,107.62,0.42,5,0,Free,Desktop,Email,59
USER09455,9,20.05,0.22,71.65,0.09,7,0,Gold,Mobile,Direct,66
USER09456,10,46.52,0.43,86.37,0.2,4,0,Free,Desktop,Social,83
USER09457,23,37.2,0.31,115.97,0.41,2,1,Platinum,Mobile,Email,59
USER09458,26,26.98,0.3,56.03,6.62,2,0,Free,Desktop,Direct,44
USER09459,15,37.31,0.17,43.26,2.39,1,1,Silver,Mobile,Email,59
USER09460,16,-1.43,0.5,110.1,0.82,2,0,Gold,Desktop,Social,71
USER09461,11,29.85,0.23,94.17,0.58,3,1,Platinum,Desktop,Social,49
USER09462,18,23.01,0.52,30.96,0.23,6,0,Free,Mobile,Email,40
USER09463,20,39.4,0.24,122.84,1.0,1,0,Gold,Desktop,Ads,15
USER09464,9,-0.6,0.1,96.1,3.56,5,0,Free,Mobile,Direct,36
USER09465,13,48.82,0.29,89.45,7.5,7,1,Free,Mobile,Ads,81
USER09466,11,63.19,0.28,71.5,3.48,2,1,Silver,Mobile,Email,10
USER09467,12,42.65,0.17,59.2,0.1,4,1,Gold,Mobile,Email,76
USER09468,18,54.98,0.17,84.15,0.26,1,0,Platinum,Mobile,Direct,10
USER09469,15,34.75,0.3,107.84,0.23,4,0,Free,Tablet,Email,54
USER09470,12,13.91,0.24,48.83,0.26,4,0,Platinum,Tablet,Direct,11
USER09471,16,45.03,0.33,73.95,0.2,2,0,Silver,Desktop,Direct,58
USER09472,13,58.61,0.48,101.44,0.15,2,0,Free,Desktop,Direct,7
USER09473,19,18.51,0.04,108.14,0.65,7,1,Silver,Mobile,Direct,3
USER09474,18,35.7,0.29,55.64,0.26,2,0,Gold,Mobile,Social,13
USER09475,12,40.06,0.33,78.95,0.23,4,1,Free,Mobile,Social,60
USER09476,11,102.03,0.37,60.9,1.11,3,1,Free,Desktop,Ads,23
USER09477,23,49.47,0.07,79.49,0.34,3,1,Free,Mobile,Social,21
USER09478,13,6.89,0.6,81.41,0.01,6,0,Free,Desktop,Email,56
USER09479,16,1.94,0.43,80.59,1.79,7,0,Silver,Mobile,Ads,74
USER09480,10,59.61,0.21,110.72,0.6,5,0,Silver,Mobile,Ads,82
USER09481,14,94.7,0.25,78.17,2.0,4,0,Silver,Mobile,Direct,73
USER09482,9,39.38,0.32,27.49,3.35,2,1,Free,Mobile,Ads,20
USER09483,9,38.18,0.18,52.55,3.89,4,0,Free,Mobile,Email,5
USER09484,16,53.62,0.21,159.04,0.29,5,0,Platinum,Mobile,Ads,73
USER09485,18,29.03,0.05,52.27,1.67,4,0,Free,Desktop,Ads,74
USER09486,14,-5.88,0.52,91.07,0.12,2,1,Silver,Mobile,Social,43
USER09487,10,65.75,0.32,116.96,0.93,5,0,Free,Tablet,Direct,4
USER09488,18,32.74,0.27,129.27,0.83,4,0,Free,Mobile,Social,57
USER09489,10,66.0,0.24,80.48,0.34,6,0,Free,Desktop,Social,53
USER09490,16,29.78,0.41,102.27,2.24,2,0,Platinum,Desktop,Social,17
USER09491,11,47.44,0.21,73.76,3.67,3,0,Platinum,Mobile,Social,52
USER09492,18,62.1,0.34,53.34,0.45,6,1,Free,Mobile,Social,87
USER09493,16,66.41,0.21,74.82,0.43,6,0,Silver,Desktop,Social,68
USER09494,22,49.66,0.29,56.06,0.33,6,1,Silver,Mobile,Ads,48
USER09495,18,48.66,0.34,118.42,1.74,9,0,Free,Mobile,Email,21
USER09496,15,57.39,0.22,129.74,0.09,2,0,Free,Mobile,Social,52
USER09497,15,54.28,0.33,82.0,0.1,4,0,Silver,Desktop,Ads,86
