review_id,user_id,review_text,review_length,sentiment_score,platform,language,device_type,region,review_date,sentiment
REV07183,USER04988,"Amazing experience, will recommend.",139,-1.22,Amazon,en,Desktop,Brazil,2022-08-02,negative
REV07184,USER00542,Great product! Really loved it.,292,-0.71,Amazon,en,Tablet,UK,2021-02-18,negative
REV07185,USER01288,Exceeded expectations!,280,-0.81,Web,de,Desktop,US,2022-10-05,positive
REV07186,USER01634,"It was okay, nothing special.",143,-0.21,AppStore,en,Mobile,Brazil,2023-12-20,neutral
REV07187,USER04921,Terrible service. Never coming back.,297,-0.43,Twitter,en,Tablet,UK,2021-03-09,positive
REV07188,USER02927,"Amazing experience, will recommend.",112,0.42,Amazon,es,Mobile,US,2023-07-26,neutral
REV07189,USER01353,"It was okay, nothing special.",54,0.81,AppStore,en,Mobile,US,2022-08-31,negative
REV07190,USER04377,Worst purchase ever!,147,-1.53,Amazon,en,Mobile,India,2020-08-14,neutral
REV07191,USER01299,Exceeded expectations!,39,-0.25,AppStore,es,Desktop,UK,2020-07-27,positive
REV07192,USER04869,Very satisfied with the quality.,280,-0.95,Amazon,de,Desktop,Brazil,2023-12-10,neutral
REV07193,USER03968,Exceeded expectations!,186,-1.09,Twitter,en,Desktop,Brazil,2021-03-15,negative
REV07194,USER04424,"Not bad, could be better.",255,-1.57,Web,en,Desktop,Germany,2020-02-25,neutral
REV07195,USER02259,Exceeded expectations!,51,-1.64,Twitter,en,Mobile,UK,2023-01-28,positive
REV07196,USER04648,Worst purchase ever!,250,-0.52,Amazon,en,Desktop,US,2020-10-16,neutral
REV07197,USER02074,Very satisfied with the quality.,210,0.39,Amazon,en,Mobile,India,2023-08-11,neutral
REV07198,USER00702,Very satisfied with the quality.,164,0.39,Amazon,en,Mobile,Germany,2020-08-01,positive
REV07199,USER01920,Good value for money.,120,-1.05,Twitter,en,Mobile,India,2022-03-20,positive
REV07200,USER02461,Exceeded expectations!,98,-1.15,Amazon,fr,Tablet,US,2022-04-13,negative
REV07201,USER04263,Great product! Really loved it.,179,0.24,Twitter,en,Tablet,US,2021-05-24,positive
REV07202,USER04265,Good value for money.,274,-0.43,Amazon,en,Mobile,India,2021-10-21,positive
REV07203,USER04325,Good value for money.,298,0.89,Web,en,Mobile,Germany,2020-09-26,neutral
REV07204,USER00367,Worst purchase ever!,207,-1.11,Web,en,Mobile,US,2023-04-04,positive
REV07205,USER00528,"Amazing experience, will recommend.",229,-1.86,Amazon,en,Mobile,Brazil,2021-01-06,negative
REV07206,USER04887,Great product! Really loved it.,260,0.61,AppStore,en,Mobile,Brazil,2020-01-12,negative
REV07207,USER03719,Very satisfied with the quality.,75,-1.89,Twitter,en,Mobile,Brazil,2022-09-14,positive
REV07208,USER03610,Exceeded expectations!,156,-1.45,Amazon,en,Mobile,Germany,2023-11-16,negative
REV07209,USER03936,Good value for money.,125,-0.67,Twitter,en,Mobile,Germany,2023-12-17,neutral
REV07210,USER04620,"It was okay, nothing special.",88,-0.28,AppStore,fr,Mobile,UK,2022-08-01,negative
REV07211,USER02154,"It was okay, nothing special.",209,0.6,Web,de,Mobile,UK,2021-07-28,negative
REV07212,USER01909,Good value for money.,211,-1.01,Twitter,en,Mobile,Brazil,2021-04-02,negative
REV07213,USER03013,"Not bad, could be better.",297,1.32,Twitter,en,Desktop,India,2022-06-23,positive
REV07214,USER04229,Exceeded expectations!,51,-1.52,Twitter,en,Desktop,India,2022-11-19,positive
REV07215,USER03023,Worst purchase ever!,194,-0.37,Twitter,es,Desktop,Brazil,2020-12-07,positive
REV07216,USER03484,Very satisfied with the quality.,277,0.83,Twitter,en,Mobile,UK,2023-08-31,positive
REV07217,USER02721,Good value for money.,142,0.88,Web,en,Mobile,Germany,2020-02-24,neutral
REV07218,USER01771,Great product! Really loved it.,104,-2.96,Twitter,en,Tablet,India,2020-07-16,positive
REV07219,USER04114,Good value for money.,235,2.71,Twitter,en,Mobile,Germany,2023-08-22,positive
REV07220,USER01778,Completely disappointed.,235,-0.32,Web,en,Mobile,Brazil,2023-12-13,negative
REV07221,USER04213,Very satisfied with the quality.,33,0.28,Amazon,en,Desktop,Germany,2023-11-22,negative
REV07222,USER00798,"Amazing experience, will recommend.",56,-0.33,Amazon,de,Mobile,India,2020-07-15,positive
REV07223,USER03216,Very satisfied with the quality.,46,2.14,Twitter,es,Mobile,UK,2023-08-18,positive
REV07224,USER03789,Great product! Really loved it.,171,1.29,Web,en,Mobile,India,2022-09-04,positive
REV07225,USER02977,Completely disappointed.,83,2.11,Twitter,en,Mobile,US,2020-07-17,negative
REV07226,USER03738,"Amazing experience, will recommend.",89,0.47,Amazon,en,Mobile,Germany,2023-01-26,positive
REV07227,USER01712,Terrible service. Never coming back.,173,0.91,Web,en,Mobile,Germany,2022-05-19,negative
REV07228,USER00753,Great product! Really loved it.,272,-1.04,AppStore,en,Mobile,Germany,2020-01-19,positive
REV07229,USER02470,"It was okay, nothing special.",290,-0.26,Web,en,Desktop,Brazil,2020-06-21,positive
REV07230,USER03970,"Not bad, could be better.",48,0.91,Amazon,en,Tablet,Brazil,2020-11-05,neutral
REV07231,USER01393,Very satisfied with the quality.,93,0.32,Web,en,Desktop,India,2021-12-04,positive
REV07232,USER02606,Terrible service. Never coming back.,78,0.11,AppStore,en,Mobile,UK,2021-04-03,negative
REV07233,USER00678,Completely disappointed.,262,-0.78,Web,en,Desktop,US,2023-11-25,positive
REV07234,USER00106,Terrible service. Never coming back.,168,1.17,Twitter,en,Mobile,UK,2022-02-17,positive
REV07235,USER03288,Worst purchase ever!,29,1.15,Twitter,en,Mobile,UK,2022-05-09,positive
REV07236,USER04754,Exceeded expectations!,151,1.04,Amazon,en,Mobile,US,2022-06-24,neutral
REV07237,USER01947,Very satisfied with the quality.,81,0.29,Web,en,Desktop,Brazil,2022-03-02,negative
REV07238,USER01096,Exceeded expectations!,281,0.01,Amazon,en,Mobile,Germany,2022-04-03,negative
REV07239,USER01783,"It was okay, nothing special.",237,1.12,Web,en,Tablet,Brazil,2023-11-03,negative
REV07240,USER04542,Terrible service. Never coming back.,251,0.94,Amazon,de,Desktop,Germany,2020-10-08,positive
REV07241,USER03258,Completely disappointed.,91,-0.89,Web,en,Mobile,Germany,2020-11-20,positive
REV07242,USER01998,"It was okay, nothing special.",35,0.32,Twitter,en,Desktop,Brazil,2021-10-25,positive
REV07243,USER04870,Exceeded expectations!,57,0.66,Amazon,en,Mobile,UK,2023-04-10,positive
REV07244,USER01562,Terrible service. Never coming back.,196,-0.67,Amazon,en,Mobile,Germany,2022-04-18,positive
REV07245,USER04007,"It was okay, nothing special.",102,0.9,AppStore,en,Mobile,Brazil,2020-10-18,neutral
REV07246,USER01676,Great product! Really loved it.,36,0.72,Web,en,Desktop,UK,2022-11-06,negative
REV07247,USER01123,Good value for money.,175,-0.42,Twitter,de,Desktop,US,2021-12-20,positive
REV07248,USER03982,"Not bad, could be better.",191,-1.36,Twitter,de,Mobile,Germany,2022-09-17,neutral
REV07249,USER01302,"Amazing experience, will recommend.",89,0.59,Twitter,en,Mobile,UK,2021-08-30,positive
REV07250,USER00944,Great product! Really loved it.,90,1.96,Amazon,es,Mobile,Germany,2020-11-17,positive
REV07251,USER04551,"It was okay, nothing special.",274,0.26,Twitter,en,Mobile,UK,2023-03-07,neutral
REV07252,USER00946,Completely disappointed.,150,0.64,Amazon,de,Tablet,US,2021-05-10,positive
REV07253,USER00601,Worst purchase ever!,68,-1.17,AppStore,en,Desktop,Germany,2022-08-14,positive
REV07254,USER02701,Good value for money.,40,-0.05,Twitter,en,Desktop,Brazil,2022-03-17,positive
REV07255,USER04821,"Amazing experience, will recommend.",239,-0.11,AppStore,en,Desktop,UK,2023-11-22,negative
REV07256,USER01418,Great product! Really loved it.,206,-0.89,Web,en,Desktop,US,2023-04-13,positive
REV07257,USER01525,Worst purchase ever!,51,0.44,Web,en,Mobile,Germany,2021-10-11,positive
REV07258,USER03767,Worst purchase ever!,222,0.4,AppStore,en,Mobile,US,2022-04-02,positive
REV07259,USER00251,Worst purchase ever!,295,-0.29,Web,en,Mobile,US,2020-08-07,neutral
REV07260,USER01545,Good value for money.,261,-0.01,Twitter,en,Desktop,Germany,2023-03-21,neutral
REV07261,USER00079,Terrible service. Never coming back.,35,2.05,Twitter,fr,Mobile,Germany,2021-09-29,positive
REV07262,USER03124,Great product! Really loved it.,192,-0.62,Amazon,en,Desktop,UK,2022-01-27,positive
REV07263,USER00898,Terrible service. Never coming back.,156,-1.13,AppStore,en,Desktop,Brazil,2020-07-09,negative
REV07264,USER04877,Very satisfied with the quality.,198,-1.16,AppStore,en,Desktop,US,2021-09-27,positive
REV07265,USER00226,Good value for money.,80,0.25,Amazon,fr,Mobile,Germany,2021-11-19,neutral
REV07266,USER01210,Worst purchase ever!,123,-2.54,Twitter,en,Mobile,US,2023-09-04,negative
REV07267,USER04899,Worst purchase ever!,214,-0.51,AppStore,en,Mobile,UK,2022-05-22,positive
REV07268,USER04838,Good value for money.,275,-0.97,Amazon,es,Desktop,UK,2022-02-15,positive
REV07269,USER02179,Very satisfied with the quality.,95,-0.06,AppStore,es,Desktop,UK,2021-11-17,neutral
REV07270,USER02680,"Not bad, could be better.",290,-0.05,AppStore,en,Mobile,Brazil,2022-01-02,positive
REV07271,USER02886,Completely disappointed.,200,0.34,Amazon,en,Mobile,India,2020-06-21,positive
REV07272,USER02807,"Not bad, could be better.",151,0.62,AppStore,en,Desktop,India,2020-08-20,positive
REV07273,USER00704,Terrible service. Never coming back.,170,1.14,Web,en,Mobile,India,2022-07-20,positive
REV07274,USER02545,Good value for money.,174,-0.35,Amazon,de,Tablet,Brazil,2023-06-10,positive
REV07275,USER02371,Completely disappointed.,254,-0.67,Amazon,en,Mobile,Brazil,2022-01-20,neutral
REV07276,USER03282,"Not bad, could be better.",267,0.85,Web,en,Tablet,US,2021-10-12,negative
REV07277,USER04711,Terrible service. Never coming back.,184,-1.66,AppStore,es,Mobile,US,2020-03-25,negative
REV07278,USER00329,"It was okay, nothing special.",224,0.76,Web,en,Mobile,UK,2022-08-30,positive
REV07279,USER04229,Exceeded expectations!,184,0.14,AppStore,en,Mobile,Brazil,2022-05-30,positive
REV07280,USER04931,Completely disappointed.,232,0.45,Twitter,en,Desktop,India,2020-01-24,neutral
REV07281,USER00121,"Amazing experience, will recommend.",273,0.36,Web,en,Mobile,India,2022-02-07,positive
REV07282,USER00965,Completely disappointed.,176,0.14,Web,en,Desktop,US,2020-11-12,neutral
REV07283,USER04225,Terrible service. Never coming back.,196,0.18,Web,en,Mobile,UK,2022-05-02,negative
REV07284,USER03676,Worst purchase ever!,94,-1.11,Twitter,en,Tablet,UK,2023-06-16,negative
REV07285,USER02077,Terrible service. Never coming back.,197,-0.65,AppStore,en,Mobile,Germany,2022-08-22,positive
REV07286,USER00333,Great product! Really loved it.,152,1.78,Twitter,en,Mobile,Brazil,2022-02-27,negative
REV07287,USER03369,Worst purchase ever!,144,0.67,Web,en,Mobile,India,2020-09-16,neutral
REV07288,USER01317,Terrible service. Never coming back.,146,1.06,Twitter,en,Mobile,India,2021-09-03,positive
REV07289,USER01197,"Not bad, could be better.",244,-0.35,Web,es,Mobile,US,2022-08-25,positive
REV07290,USER03171,Exceeded expectations!,36,0.08,Amazon,en,Mobile,US,2023-05-29,negative
REV07291,USER01430,Terrible service. Never coming back.,265,0.53,AppStore,en,Desktop,Brazil,2020-09-01,negative
REV07292,USER00356,"Not bad, could be better.",156,1.21,Web,en,Mobile,US,2021-01-25,negative
REV07293,USER04235,"Amazing experience, will recommend.",236,-0.15,Twitter,fr,Mobile,US,2021-01-19,positive
REV07294,USER01527,Great product! Really loved it.,215,0.48,Twitter,en,Mobile,India,2021-03-28,positive
REV07295,USER03898,"It was okay, nothing special.",220,0.71,Twitter,en,Mobile,Brazil,2023-01-05,positive
REV07296,USER00029,Great product! Really loved it.,226,0.93,AppStore,fr,Mobile,India,2021-05-22,positive
REV07297,USER01014,Worst purchase ever!,35,-0.2,Amazon,fr,Desktop,India,2023-05-26,negative
REV07298,USER02703,Exceeded expectations!,32,1.28,AppStore,en,Mobile,US,2023-05-12,positive
REV07299,USER00828,Great product! Really loved it.,97,-1.42,Amazon,en,Desktop,India,2022-06-09,neutral
REV07300,USER04447,Completely disappointed.,233,-1.13,Twitter,fr,Mobile,Brazil,2021-10-09,neutral
REV07301,USER02025,"It was okay, nothing special.",138,0.48,AppStore,en,Mobile,US,2020-02-29,positive
REV07302,USER00299,Worst purchase ever!,200,0.45,Amazon,fr,Tablet,Brazil,2021-05-11,negative
REV07303,USER01866,Completely disappointed.,156,-0.23,Twitter,de,Mobile,UK,2020-09-10,neutral
REV07304,USER04017,Worst purchase ever!,198,-0.44,Twitter,en,Mobile,Brazil,2022-07-18,negative
REV07305,USER02112,Completely disappointed.,227,-0.43,AppStore,fr,Mobile,Brazil,2023-09-27,positive
REV07306,USER00755,Very satisfied with the quality.,73,-0.9,Amazon,en,Desktop,Germany,2022-05-31,neutral
REV07307,USER00770,Exceeded expectations!,98,-0.04,Twitter,es,Mobile,Brazil,2022-10-29,negative
REV07308,USER03736,"Not bad, could be better.",290,-1.56,Twitter,en,Tablet,India,2022-06-14,positive
REV07309,USER01239,Great product! Really loved it.,137,1.13,Twitter,en,Mobile,India,2021-03-04,negative
REV07310,USER04930,"Amazing experience, will recommend.",125,0.38,Web,es,Mobile,US,2021-06-12,negative
REV07311,USER02214,Completely disappointed.,124,1.29,Amazon,en,Mobile,UK,2021-06-02,positive
REV07312,USER01907,Very satisfied with the quality.,137,0.16,Amazon,de,Mobile,US,2020-04-12,neutral
REV07313,USER01565,Exceeded expectations!,248,-0.04,Web,en,Mobile,Brazil,2021-03-16,neutral
REV07314,USER01219,"Amazing experience, will recommend.",167,0.13,Twitter,en,Desktop,Brazil,2022-05-09,positive
REV07315,USER04602,Great product! Really loved it.,169,-0.7,Web,en,Desktop,India,2020-10-07,negative
REV07316,USER01358,Very satisfied with the quality.,275,-1.24,Web,fr,Mobile,Brazil,2021-03-14,positive
REV07317,USER03840,"Amazing experience, will recommend.",101,-0.98,Web,en,Desktop,Brazil,2022-06-29,positive
REV07318,USER01461,"It was okay, nothing special.",35,-0.43,Amazon,fr,Desktop,India,2020-09-28,neutral
REV07319,USER03986,Good value for money.,212,-0.88,Twitter,en,Mobile,UK,2020-10-20,positive
REV07320,USER01417,Worst purchase ever!,230,1.35,Twitter,en,Mobile,Brazil,2020-12-07,positive
REV07321,USER02854,Worst purchase ever!,93,-0.71,Amazon,fr,Mobile,Germany,2023-12-21,neutral
REV07322,USER04857,Terrible service. Never coming back.,296,0.39,Amazon,en,Mobile,UK,2021-08-22,positive
REV07323,USER04929,"It was okay, nothing special.",80,0.58,Web,en,Desktop,UK,2023-08-22,negative
REV07324,USER01429,Good value for money.,43,1.24,Web,de,Mobile,India,2023-04-23,neutral
REV07325,USER04379,Terrible service. Never coming back.,42,0.68,AppStore,en,Desktop,US,2022-11-27,positive
REV07326,USER04475,"Amazing experience, will recommend.",277,-0.17,AppStore,es,Desktop,Brazil,2020-01-23,positive
REV07327,USER04294,Terrible service. Never coming back.,217,1.71,Amazon,fr,Mobile,Brazil,2021-08-23,positive
REV07328,USER03063,Completely disappointed.,72,-1.24,Web,en,Mobile,US,2022-09-12,neutral
REV07329,USER03072,"It was okay, nothing special.",158,-0.94,Amazon,fr,Desktop,Brazil,2022-11-25,positive
REV07330,USER00556,Very satisfied with the quality.,290,0.22,Web,en,Mobile,Germany,2021-03-09,negative
REV07331,USER00356,Very satisfied with the quality.,220,0.09,Web,en,Desktop,US,2021-09-01,positive
REV07332,USER01564,Good value for money.,183,0.82,Amazon,en,Mobile,India,2022-06-27,neutral
REV07333,USER03501,Great product! Really loved it.,111,0.16,Amazon,de,Desktop,US,2023-10-21,negative
REV07334,USER01041,Very satisfied with the quality.,42,0.37,Twitter,es,Tablet,UK,2022-06-18,negative
REV07335,USER02687,"It was okay, nothing special.",107,1.0,Twitter,en,Mobile,India,2021-03-22,negative
REV07336,USER04475,Exceeded expectations!,201,0.14,AppStore,en,Mobile,UK,2022-09-01,negative
REV07337,USER04776,Worst purchase ever!,40,0.68,Amazon,en,Mobile,India,2022-06-12,positive
REV07338,USER02554,Exceeded expectations!,68,-0.76,AppStore,en,Mobile,US,2020-11-05,neutral
REV07339,USER01780,Terrible service. Never coming back.,209,-0.69,Amazon,de,Desktop,UK,2020-03-19,positive
REV07340,USER04995,"Not bad, could be better.",224,0.88,Amazon,en,Mobile,India,2020-02-29,positive
REV07341,USER00076,Completely disappointed.,63,0.12,Amazon,de,Mobile,Brazil,2021-10-15,positive
REV07342,USER04327,"Not bad, could be better.",147,0.17,Twitter,en,Desktop,UK,2021-01-17,positive
REV07343,USER03320,"It was okay, nothing special.",208,-0.69,AppStore,en,Mobile,Germany,2021-07-25,positive
REV07344,USER02350,"Not bad, could be better.",189,-0.41,Amazon,en,Desktop,India,2023-09-01,positive
REV07345,USER02774,Exceeded expectations!,298,0.29,AppStore,en,Mobile,Brazil,2021-03-24,positive
REV07346,USER02263,Great product! Really loved it.,220,-0.3,AppStore,en,Mobile,Brazil,2022-06-05,neutral
REV07347,USER03230,"It was okay, nothing special.",144,-0.86,Twitter,fr,Mobile,US,2022-09-19,neutral
REV07348,USER02117,Worst purchase ever!,35,-0.85,Twitter,en,Mobile,US,2023-10-22,positive
REV07349,USER00393,Good value for money.,293,-0.64,Amazon,en,Desktop,UK,2023-01-30,positive
REV07350,USER01109,"It was okay, nothing special.",39,-0.34,Web,en,Mobile,UK,2020-08-18,positive
REV07351,USER04363,"Amazing experience, will recommend.",38,-0.28,AppStore,es,Mobile,Germany,2023-11-30,neutral
REV07352,USER00611,Worst purchase ever!,32,1.57,Twitter,de,Mobile,Brazil,2023-02-22,positive
REV07353,USER02776,"It was okay, nothing special.",36,0.92,AppStore,en,Mobile,India,2022-08-19,negative
REV07354,USER03999,"Amazing experience, will recommend.",225,0.3,Web,de,Desktop,Germany,2023-09-27,positive
REV07355,USER00673,Worst purchase ever!,49,1.86,AppStore,en,Mobile,Germany,2021-04-01,negative
REV07356,USER03678,Terrible service. Never coming back.,62,-0.12,Amazon,en,Mobile,Germany,2020-01-04,negative
REV07357,USER00031,Very satisfied with the quality.,112,0.48,AppStore,de,Mobile,India,2023-10-25,positive
REV07358,USER01401,Completely disappointed.,85,0.33,Twitter,en,Mobile,Germany,2020-08-04,positive
REV07359,USER04072,Very satisfied with the quality.,138,0.47,Amazon,es,Mobile,US,2023-05-15,negative
REV07360,USER00617,Exceeded expectations!,91,-0.75,Amazon,es,Mobile,US,2021-04-16,positive
REV07361,USER04635,Good value for money.,181,-0.3,Web,en,Desktop,US,2023-07-10,positive
REV07362,USER02787,Very satisfied with the quality.,288,-0.81,Amazon,en,Mobile,Germany,2023-10-10,positive
REV07363,USER00871,"It was okay, nothing special.",237,0.41,Twitter,en,Mobile,Germany,2021-12-01,negative
REV07364,USER04197,Terrible service. Never coming back.,273,0.0,Web,en,Desktop,Brazil,2020-12-23,negative
REV07365,USER03605,"Not bad, could be better.",78,-1.88,Amazon,es,Mobile,UK,2023-05-30,positive
REV07366,USER01413,Exceeded expectations!,51,0.51,Web,de,Mobile,Brazil,2021-11-09,positive
REV07367,USER02740,Very satisfied with the quality.,139,0.22,AppStore,en,Mobile,US,2020-12-14,positive
REV07368,USER00941,Great product! Really loved it.,21,1.7,Amazon,de,Desktop,UK,2020-09-17,negative
REV07369,USER00341,Good value for money.,137,0.93,Twitter,en,Mobile,Brazil,2020-12-03,neutral
